id,member_id,loan_amnt,loan_status,dti,fico_range_low,fico_range_high
757728,957801,2500,Fully Paid,8.2,695,699
757710,957779,6000,Current,21.22,690,694
754352,954067,19400,Current,12.41,690,694
757694,957761,3600,Fully Paid,16.12,680,684
756847,956815,8325,Fully Paid,12.5,685,689
738203,935536,19500,Current,25.02,745,749
757621,957683,6800,Fully Paid,16.63,740,744
757612,957674,20000,Fully Paid,29.38,745,749
757585,957641,3000,Fully Paid,0.45,675,679
757349,957379,7000,Current,18.13,740,744
757524,957568,8000,Fully Paid,17.3,725,729
756456,956401,20000,Fully Paid,11.07,715,719
746239,944949,9500,Fully Paid,14.95,780,784
757451,957492,35000,Current,10.51,735,739
757435,957473,6000,Fully Paid,0.9,790,794
757393,957428,13650,Fully Paid,19.74,665,669
757409,957445,10000,Fully Paid,11.62,775,779
757381,957415,4000,Current,18.61,715,719
752901,952523,6000,Fully Paid,15.26,660,664
752830,952448,30000,Fully Paid,5.99,690,694
757276,957301,8000,Fully Paid,18.65,675,679
757109,957121,18000,Current,13.34,660,664
757200,957220,13000,Fully Paid,17.63,750,754
757106,957117,25975,Current,25.62,730,734
757221,957243,8000,Charged Off,5.51,660,664
756510,956457,35000,Current,11.42,760,764
757209,957230,13500,Fully Paid,19.32,740,744
757203,957223,10625,Fully Paid,3.29,735,739
753368,953035,8000,Current,9.74,685,689
757198,957218,4000,Fully Paid,15.74,785,789
757196,957216,3500,Fully Paid,8.92,735,739
757185,957204,20000,Fully Paid,15.09,675,679
452809,559255,11500,Fully Paid,17.45,750,754
757135,957148,5000,Fully Paid,23.1,715,719
734199,930688,18000,Fully Paid,12.3,755,759
756713,956672,17000,Charged Off,12,695,699
757039,957027,1000,Charged Off,2.58,690,694
757012,956996,5000,Fully Paid,4.8,735,739
756919,956895,9000,Fully Paid,9.08,745,749
756928,956904,6000,Charged Off,12.83,670,674
756906,956881,3000,Fully Paid,5.29,765,769
756891,956863,6000,Fully Paid,13.33,740,744
756869,956839,12800,Fully Paid,16.95,690,694
756858,956827,3000,Current,2.51,685,689
756867,956834,6000,Fully Paid,4.06,705,709
754104,953803,19125,Fully Paid,18.22,660,664
756802,956770,2100,Charged Off,21.1,685,689
756799,956767,35000,Current,21.67,725,729
756794,956762,1500,Fully Paid,19.58,690,694
756745,956708,8325,Current,20.18,715,719
756727,956687,7000,Fully Paid,16.83,725,729
756669,956624,5900,Current,10.43,715,719
755983,955882,30000,Charged Off,19.44,695,699
752732,952335,7200,Current,23.2,730,734
756664,956619,3000,Fully Paid,1.01,680,684
754357,954072,12000,Fully Paid,10.11,785,789
756478,956426,5000,Current,17.22,700,704
756429,956373,3000,Fully Paid,19.46,735,739
756599,956550,9600,Fully Paid,22.85,700,704
756579,940167,25000,Fully Paid,10.05,740,744
756487,956433,6600,Current,6.58,670,674
756483,956418,10000,Fully Paid,10.72,735,739
756482,956420,7000,Fully Paid,11.4,770,774
756472,956419,1800,Charged Off,16.44,705,709
756455,956400,1200,Fully Paid,12.22,740,744
756435,956380,6000,Fully Paid,14.19,695,699
756420,956364,13200,Fully Paid,24.72,705,709
756402,956344,6000,Charged Off,23.52,710,714
756383,956323,5000,Fully Paid,14.37,760,764
756327,956255,5400,Fully Paid,11.68,670,674
756333,956261,5000,Fully Paid,2.49,770,774
755335,955139,35000,Current,11.7,685,689
735694,932478,7600,Fully Paid,9.61,695,699
756326,956254,27050,Fully Paid,24.38,705,709
756297,956222,4000,Fully Paid,4.74,670,674
755169,954961,5000,Fully Paid,10.42,715,719
756269,940020,25000,Fully Paid,24.84,785,789
756260,949279,4000,Fully Paid,0.55,745,749
754868,954624,8000,Current,29.95,755,759
756199,956114,24000,Current,21.31,770,774
756203,956117,5000,Current,11.58,670,674
755769,955643,18000,Fully Paid,11.14,700,704
756200,940339,18000,Fully Paid,16.46,700,704
756171,956085,16800,Current,20.18,720,724
756173,956087,12000,Current,1.95,665,669
756153,956066,1300,Fully Paid,27.69,725,729
718573,912810,5000,Fully Paid,13.36,775,779
756072,955981,4000,Fully Paid,2.05,690,694
756075,955984,4000,Fully Paid,6.8,735,739
717267,911333,13000,Current,16.01,755,759
749439,948674,4000,Fully Paid,12.28,735,739
755190,954983,35000,Fully Paid,16.81,695,699
756050,955956,2000,Fully Paid,5.83,700,704
756045,955950,3600,Charged Off,17.42,730,734
756040,955255,5750,Fully Paid,7.63,705,709
597140,766482,18000,Charged Off,16.1,700,704
755968,955863,8000,Fully Paid,16.03,700,704
755946,955837,8000,Fully Paid,10.67,725,729
755904,955789,9600,Charged Off,7.2,715,719
746279,944990,4000,Charged Off,19.48,660,664
753800,953481,4800,Fully Paid,7.29,675,679
755817,955696,5000,Charged Off,19.4,685,689
728048,923641,16000,Current,7.02,715,719
755784,955659,6000,Charged Off,24.59,685,689
755745,955620,10000,Fully Paid,20.72,715,719
755761,941013,2500,Fully Paid,1.71,755,759
736261,933123,6000,Fully Paid,12.72,670,674
755614,955475,23000,Current,23.52,710,714
755705,955578,20000,Fully Paid,13.78,730,734
752622,952215,4000,Fully Paid,6.15,760,764
755677,955545,4600,Fully Paid,17.1,705,709
755649,955513,3000,Charged Off,20.03,685,689
755651,955515,3000,Charged Off,22.11,710,714
755637,955500,2500,Fully Paid,8.16,685,689
755635,955498,4500,Charged Off,21.56,705,709
755595,955454,35000,Fully Paid,8.58,700,704
755563,955419,6800,Charged Off,23.28,710,714
755450,955259,13600,Charged Off,21.73,725,729
755554,955410,9600,Fully Paid,12.82,675,679
732259,928445,10000,Fully Paid,17.29,765,769
755250,955046,6500,Fully Paid,16.92,690,694
755513,955364,4200,Fully Paid,9.7,660,664
755533,936210,8000,Charged Off,20.43,680,684
755488,955298,16000,Charged Off,17.69,665,669
755486,955296,17200,Fully Paid,8.53,680,684
755424,955232,20000,Fully Paid,10.98,700,704
755405,955209,6400,Fully Paid,10.15,745,749
754267,953977,24000,Fully Paid,4.65,780,784
755095,954877,6000,Current,26.32,770,774
754870,954625,12000,Fully Paid,8.61,725,729
755314,955116,12000,Fully Paid,11.27,665,669
755205,954999,2825,Fully Paid,20.06,755,759
755317,955120,24000,Fully Paid,15.57,745,749
746591,945374,9000,Fully Paid,14.55,675,679
755294,955096,24000,Charged Off,1.25,760,764
755184,954977,4200,Fully Paid,2.66,760,764
755248,955044,8000,Fully Paid,12.17,730,734
755241,955037,35000,Fully Paid,7.84,670,674
755057,954830,10000,Fully Paid,10.57,700,704
755228,955024,8000,Fully Paid,23.94,690,694
755215,955011,27300,Charged Off,24.17,675,679
755186,954979,16000,Charged Off,15.94,725,729
755225,955021,16000,Fully Paid,7.76,695,699
755206,955000,1000,Charged Off,20.98,675,679
701986,893826,28625,Fully Paid,16.6,685,689
755124,954908,15000,Fully Paid,13.55,685,689
755156,954948,4000,Fully Paid,10.64,710,714
753644,953304,13000,Fully Paid,7.52,700,704
755161,924765,4800,Fully Paid,18.15,675,679
754762,954514,16000,Current,4.16,750,754
755141,954931,6000,Fully Paid,13.37,755,759
755087,954867,15000,Charged Off,21.46,690,694
754263,953972,10000,Fully Paid,23.9,730,734
755063,954838,12000,Fully Paid,13.91,705,709
755041,954809,3100,Charged Off,17.32,695,699
748243,947272,9600,Charged Off,21.09,710,714
755020,954788,10000,Fully Paid,0.71,725,729
751664,951123,4800,Fully Paid,11.18,745,749
754965,954732,5000,Fully Paid,14.62,695,699
733807,930216,10000,Fully Paid,22,700,704
748893,948030,9600,Fully Paid,7.8,745,749
754947,954710,25000,Current,13.5,700,704
754916,954678,10800,Fully Paid,0,695,699
754915,954676,16000,Current,8.93,750,754
753730,953404,25000,Charged Off,18.22,700,704
754872,954627,1600,Charged Off,17.49,670,674
754853,954607,12000,Fully Paid,9.92,720,724
728078,923674,2850,Fully Paid,22.71,700,704
752902,952524,9000,Fully Paid,23.13,670,674
754740,954490,12000,Charged Off,11.98,665,669
754734,954485,11000,Fully Paid,13.95,745,749
754731,954481,17975,Fully Paid,17.16,740,744
741854,939862,1000,Fully Paid,5.23,715,719
754651,954390,5750,Charged Off,23.17,670,674
754548,954280,8000,Fully Paid,4.8,710,714
754600,954335,11200,Fully Paid,17.63,730,734
754546,954278,6000,Fully Paid,22.3,695,699
753914,953601,20000,Fully Paid,13.98,710,714
754280,953991,8000,Fully Paid,23.93,685,689
754469,954190,16950,Fully Paid,23.63,745,749
754480,954203,4400,Fully Paid,9.25,755,759
754416,954133,4000,Current,11.39,775,779
754403,954119,2400,Fully Paid,5.54,665,669
752625,952218,12000,Fully Paid,6.25,765,769
753572,953226,30000,Fully Paid,10.53,700,704
753970,953663,12000,Fully Paid,13.76,685,689
754363,954078,10000,Fully Paid,9.3,685,689
754350,954065,10000,Fully Paid,0.83,760,764
754308,954020,24000,Fully Paid,22.6,680,684
754302,954015,7100,Fully Paid,5.84,730,734
754294,954006,6000,Fully Paid,12.69,735,739
754020,953713,5575,Fully Paid,17.27,725,729
748226,947252,7000,Fully Paid,10.47,770,774
754260,953962,16000,Current,19.91,690,694
753214,952861,16000,Fully Paid,3.52,805,809
754240,953948,6000,Fully Paid,9.09,765,769
754000,953694,6000,Fully Paid,11.07,745,749
754199,953907,7500,Fully Paid,12.52,670,674
753790,953470,3800,Charged Off,6.7,715,719
754218,934583,35000,Fully Paid,11.31,745,749
557551,717849,9200,Fully Paid,12.88,700,704
754163,953869,35000,Current,20.06,730,734
754118,953819,17475,Current,28.85,720,724
753772,953451,35000,Charged Off,10.13,720,724
754125,953818,22000,Current,6.3,730,734
754112,953811,3900,Fully Paid,2.4,690,694
754060,953754,10000,Charged Off,13.14,725,729
747464,946397,3500,Current,6.37,790,794
754052,953737,11000,Fully Paid,20.25,755,759
754053,953747,16000,Fully Paid,6.13,715,719
754045,953738,35000,Current,18.5,690,694
740866,938645,11200,Fully Paid,12.25,675,679
666049,851554,25000,Fully Paid,20.98,740,744
754012,953702,1650,Fully Paid,2.45,665,669
753937,953629,10400,Fully Paid,24.21,680,684
754033,923808,6000,Charged Off,2.16,695,699
753270,952922,13250,Current,10.64,745,749
753913,953604,1600,Fully Paid,19.61,690,694
753907,953597,1000,Fully Paid,15.03,710,714
753788,953468,21000,Fully Paid,18.33,690,694
753902,945909,2200,Fully Paid,16.2,675,679
703725,895739,6400,Fully Paid,24.47,750,754
753866,953552,6625,Fully Paid,23.78,670,674
753848,953533,10000,Fully Paid,5.78,685,689
721983,916754,5500,Fully Paid,22.56,760,764
753854,953539,24000,Fully Paid,19.67,680,684
753819,953503,10000,Current,10.43,795,799
753795,953476,12000,Fully Paid,20.29,660,664
753785,953465,26500,Charged Off,27.45,740,744
753732,953406,6600,Charged Off,19.57,680,684
753754,953431,6000,Current,9.04,680,684
753744,953421,15000,Current,8.06,720,724
752397,951977,7750,Charged Off,16.6,730,734
753737,953413,6000,Fully Paid,13.15,710,714
753691,953358,30000,Charged Off,16.5,710,714
753696,953363,7000,Fully Paid,23.36,715,719
750037,949326,25000,Fully Paid,11.23,730,734
753669,953335,5000,Charged Off,18.62,675,679
753656,953318,13000,Current,8.77,800,804
753631,953289,3000,Fully Paid,20.56,675,679
753627,953285,24000,Fully Paid,16.83,720,724
753616,953274,8500,Fully Paid,16,730,734
753615,927614,10000,Fully Paid,16.64,660,664
752498,952086,14400,Charged Off,17.67,750,754
752339,951917,15000,Fully Paid,23.42,695,699
753608,953265,15000,Fully Paid,5.92,680,684
753594,953250,24000,Fully Paid,18.68,695,699
753519,953207,5000,Charged Off,24.51,685,689
753478,953158,8000,Fully Paid,2.44,720,724
747071,945910,2400,Fully Paid,9.99,670,674
750410,949751,18000,Fully Paid,17.71,700,704
753401,953068,16000,Fully Paid,18.6,720,724
753361,953025,15000,Current,15.53,720,724
753342,953005,6000,Fully Paid,5.24,710,714
753299,952954,35000,Current,4.46,760,764
753309,952966,4000,Fully Paid,3.66,680,684
753245,952894,10000,Current,24.08,780,784
753279,952932,7200,Fully Paid,12.36,720,724
743192,941403,9250,Fully Paid,2.84,760,764
753261,952911,2500,Fully Paid,14.37,700,704
753207,952854,7500,Charged Off,24.2,725,729
752869,952489,14000,Fully Paid,15.53,670,674
753121,952761,4800,Fully Paid,15.53,730,734
753198,952843,15000,Fully Paid,16.69,685,689
753153,952795,8000,Fully Paid,4.85,685,689
753181,952827,5000,Fully Paid,7.55,730,734
752011,951542,9600,Fully Paid,4.73,750,754
753147,952789,15000,Fully Paid,3.44,750,754
752995,952621,22325,Charged Off,16.46,735,739
745628,944242,4000,Current,11.11,685,689
753102,952738,1750,Fully Paid,2.78,690,694
749939,949221,21200,Fully Paid,14.36,690,694
753084,952719,32000,Late (31-120 days),2.21,710,714
729829,925656,18000,Current,21.12,745,749
733059,929334,20000,Current,7.86,685,689
753088,952724,2000,Fully Paid,13.05,720,724
753036,952665,3500,Current,14.1,690,694
753026,952653,6000,Fully Paid,20.92,720,724
753016,952642,7500,Current,7.35,780,784
752915,952539,14100,Fully Paid,15.86,695,699
751684,951147,14400,Late (31-120 days),24.41,660,664
752988,952614,6000,Current,6.2,680,684
752952,952578,12000,Fully Paid,15.06,685,689
752928,952552,15275,Fully Paid,23.38,670,674
752974,948944,5500,Fully Paid,12.45,660,664
752965,952590,13200,Fully Paid,3.46,675,679
752939,952564,6000,Fully Paid,19.33,715,719
752900,952522,14000,Fully Paid,16.53,705,709
752812,952426,20000,Current,13.89,715,719
752873,952492,15000,Fully Paid,14.35,760,764
752865,952485,35000,Charged Off,6.48,770,774
751257,950687,11000,Fully Paid,0,765,769
752806,952420,8875,Fully Paid,19.93,660,664
752803,952416,1000,Fully Paid,9.25,675,679
555867,715838,5200,Current,18.84,695,699
752734,952337,6250,Current,29.57,735,739
752703,952304,7200,Fully Paid,16.24,700,704
751952,951475,9000,Fully Paid,4.69,755,759
752684,952283,7975,Fully Paid,14.06,750,754
748854,947988,5000,Fully Paid,6.03,750,754
744449,942931,7000,Fully Paid,12.69,685,689
752483,952069,25000,Fully Paid,8.33,730,734
752610,952202,3000,Fully Paid,9.13,795,799
752615,952207,10000,Charged Off,4.95,660,664
752611,952203,20000,Fully Paid,12.27,720,724
752570,952161,15000,Fully Paid,1.07,805,809
752607,935035,1200,Fully Paid,24.17,670,674
752580,932673,6600,Fully Paid,19.12,740,744
752500,952085,15000,Fully Paid,6.48,740,744
752547,952135,2600,Fully Paid,5.85,680,684
752507,929135,12000,Fully Paid,6.4,680,684
752478,952064,6000,Fully Paid,14.34,690,694
746164,944817,5000,Current,14.85,725,729
751935,951457,5000,Current,27.42,725,729
748487,947533,5175,Fully Paid,17.01,690,694
752425,952006,14500,Fully Paid,9.32,715,719
752393,951971,10000,Fully Paid,11.48,780,784
747987,946990,15000,Fully Paid,12.73,780,784
745820,944446,4000,Current,19.6,660,664
725985,921307,24000,Current,9.84,715,719
733951,930396,35000,Charged Off,10.67,690,694
752346,951924,18000,Fully Paid,14.07,740,744
752345,951923,35000,Current,10.52,735,739
752220,951779,7600,Charged Off,13.67,765,769
750435,949778,25000,Charged Off,12.75,755,759
752319,951893,2200,Fully Paid,23.82,675,679
752021,951552,1700,Fully Paid,11.36,720,724
752304,951875,20000,Current,9.32,745,749
752289,951858,15000,Fully Paid,11.47,710,714
752240,951801,13000,Fully Paid,1.05,780,784
752237,951792,7000,Fully Paid,6.89,715,719
746200,944856,35000,Current,17.2,695,699
751434,950880,10000,Fully Paid,0,805,809
752206,951765,8000,Fully Paid,14.25,690,694
752196,951752,3200,Fully Paid,19.99,715,719
752188,951744,4000,Current,20.86,690,694
735873,932694,3000,Fully Paid,0.28,730,734
752170,951724,13000,Charged Off,15.6,715,719
752180,951735,12000,Fully Paid,17.73,660,664
741759,939745,10000,Fully Paid,8.03,715,719
752156,951711,4800,Fully Paid,18.22,735,739
748520,947574,15000,Current,11.3,775,779
752122,951674,4500,Fully Paid,7.77,760,764
752098,934755,20500,Charged Off,22.83,735,739
725939,921260,10000,Charged Off,16.38,685,689
752069,951611,25000,Fully Paid,15.64,735,739
752067,951609,16000,Fully Paid,22.19,715,719
738778,936242,29500,Charged Off,4.56,700,704
752016,951548,9000,Charged Off,11.34,680,684
751997,935975,5300,Fully Paid,10.85,675,679
751967,951492,9600,Charged Off,13.77,675,679
751984,951512,1400,Current,8.75,780,784
747793,946777,8000,Fully Paid,19,715,719
748900,948037,5275,Fully Paid,11.73,680,684
751876,951394,9600,Charged Off,16.69,675,679
751806,951274,13000,Current,15.75,750,754
747265,946177,4000,Charged Off,16.49,665,669
751959,931347,22500,Fully Paid,12,770,774
751917,951436,5000,Fully Paid,21.98,730,734
751923,951444,25000,Fully Paid,18.66,665,669
751767,951232,3600,Current,22.37,690,694
745432,944013,35000,Fully Paid,21.27,700,704
751893,951411,20000,Fully Paid,20.08,680,684
751864,951382,7200,Charged Off,17.58,675,679
751842,951310,35000,Fully Paid,6.39,715,719
751807,951275,9250,Fully Paid,21.64,665,669
751870,916248,14000,Current,6.65,700,704
748955,948098,12000,Fully Paid,13.93,755,759
751100,950512,9000,Charged Off,6.93,685,689
746314,945034,10400,Fully Paid,6.65,690,694
749073,948278,6000,Fully Paid,11.98,705,709
751770,951237,11000,Fully Paid,11.81,720,724
751755,951220,2925,Charged Off,12.3,675,679
751712,951176,6800,Fully Paid,13.07,715,719
749872,949151,2500,Fully Paid,2.15,745,749
749514,948755,5000,Fully Paid,11.85,735,739
751452,950898,20050,Fully Paid,20.21,725,729
751654,951112,2525,Late (31-120 days),1.71,680,684
751652,951110,20000,Fully Paid,1.52,760,764
751636,951093,2800,Fully Paid,19.62,720,724
747974,946975,10000,Fully Paid,15.31,730,734
751583,951035,2500,Fully Paid,12.69,695,699
739645,937240,4000,Fully Paid,8.75,695,699
744672,943166,15000,Fully Paid,14.66,730,734
751543,950992,2950,Charged Off,9.75,665,669
751373,950817,12000,Current,9.08,710,714
751510,950959,20000,Fully Paid,12.5,685,689
751479,950926,1000,Fully Paid,9.37,675,679
749255,948473,3000,Fully Paid,19.48,755,759
751493,950940,15000,Current,14.35,770,774
751466,950912,12000,Fully Paid,14.88,720,724
751248,950678,20000,Charged Off,17.06,735,739
751401,950846,5000,Current,15.96,765,769
751404,950849,18000,Fully Paid,7.7,740,744
751367,950810,8400,Fully Paid,17.64,695,699
751300,950732,6200,Fully Paid,18.62,670,674
749435,948670,5600,In Grace Period,6.45,685,689
751237,950667,3000,Fully Paid,6.27,675,679
751268,950698,3000,Fully Paid,8.95,705,709
740968,938762,14000,Fully Paid,17.96,715,719
748911,948050,35000,Fully Paid,12.15,770,774
751223,950652,6800,Fully Paid,2.2,665,669
751239,950669,6400,Fully Paid,24.43,690,694
749035,948184,12000,Current,8.42,680,684
748108,947127,3000,Fully Paid,22.78,675,679
743569,941850,12000,Current,10.14,780,784
743022,941205,6000,Fully Paid,5.54,690,694
751072,950481,9800,Fully Paid,15.99,735,739
746729,945526,10625,Fully Paid,20.04,665,669
750488,949842,5500,Fully Paid,6.99,690,694
751034,950439,12000,Fully Paid,7.76,695,699
610893,783413,30000,Fully Paid,17.36,700,704
731876,927985,10000,Fully Paid,13.49,750,754
750920,950329,4500,Fully Paid,6.93,765,769
750893,950297,7500,Fully Paid,19.75,660,664
750851,950248,10000,Fully Paid,3.06,775,779
750811,950204,15000,Fully Paid,19.52,715,719
750799,950191,8400,Charged Off,20.8,685,689
749325,948550,5000,Fully Paid,2,765,769
750779,950170,10000,Fully Paid,4.13,810,814
747765,946743,28000,Fully Paid,0.54,810,814
750712,950094,9000,Current,14.74,675,679
738749,936201,15000,Fully Paid,4.1,700,704
750671,950047,22000,Fully Paid,15.64,680,684
750670,950046,14000,Fully Paid,5.29,780,784
750645,950020,10000,Fully Paid,5.24,770,774
750630,950005,7200,Fully Paid,9.14,745,749
